x,y,z,walker
50.82,0.707304,-14.3427,16
50.964,1.13674,-15.5911,16
50.5779,1.03886,-1.69351,16
51.1021,0.846897,-3.20979,16
51.0333,0.916898,-8.69847,16
50.904,0.95165,-6.07689,16
50.904,0.95165,-6.07689,16
50.8058,0.948598,-25.7895,16
50.9713,0.939387,-34.6466,16
50.9713,0.939387,-34.6466,16
50.0087,0.973178,-2.29022,16
50.3909,-1.21584,17.7767,17
50.279,-0.829104,13.2968,17
50.2964,-2.00467,-6.84997,17
50.2964,-2.00467,-6.84997,17
50.2964,-2.00467,-6.84997,17
50.2964,-2.00467,-6.84997,17
50.4986,-1.18073,1.81856,17
50.4986,-1.18073,1.81856,17
50.4986,-1.18073,1.81856,17
50.1935,-1.9975,-2.98495,17
50.2102,-1.4918,-3.24205,17
50.3769,-1.76469,-4.97915,17
50.3513,-1.20666,-1.14943,17
50.3513,-1.20666,-1.14943,17
50.6423,0.175419,7.12316,17
51.1415,-0.433051,20.7689,17
51.6139,-0.47477,28.8116,17
51.3059,-0.522967,19.4683,17
51.3059,-0.522967,19.4683,17
51.3235,-0.531132,19.839,17
51.1515,-0.593151,18.9434,17
51.1515,-0.593151,18.9434,17
51.1515,-0.593151,18.9434,17
51.1515,-0.593151,18.9434,17
50.8386,-0.350597,23.7783,17
50.1765,-0.125188,25.9508,17
50.1765,-0.125188,25.9508,17
50.1804,0.641934,26.9797,17
49.9336,-0.51151,58.2897,17
50.3217,0.175629,45.5148,17
50.3823,0.0228002,47.8116,17
50.1006,0.245054,54.9295,17
50.1006,0.245054,54.9295,17
50.2701,0.945718,44.0197,17
50.0882,0.193646,55.73,17
50.0882,0.193646,55.73,17
49.9381,0.106727,61.307,17
49.3908,0.318174,77.0297,17
49.3908,0.318174,77.0297,17
49.3908,0.318174,77.0297,17
49.3908,0.318174,77.0297,17
49.3908,0.318174,77.0297,17
49.2934,0.260521,78.3891,17
49.2934,0.260521,78.3891,17
49.2934,0.260521,78.3891,17
49.6363,0.579462,60.394,17
49.6363,0.579462,60.394,17
50.0848,0.82989,53.2516,17
50.2803,0.930889,50.1797,17
50.1839,0.935019,53.1589,17
50.1839,0.935019,53.1589,17
49.0905,1.08234,-23.3666,18
49.0905,1.08234,-23.3666,18
49.0905,1.08234,-23.3666,18
49.1111,1.06226,-30.246,18
48.9673,0.77859,-9.05838,18
47.8838,0.190332,-3.91125,18
48.145,0.360621,-5.86217,18
48.1232,0.371419,-7.77576,18
48.9099,0.630067,-1.64617,18
48.8636,0.61184,-0.212807,18
48.2117,1.26279,-2.79874,18
48.2117,1.26279,-2.79874,18
48.2117,1.26279,-2.79874,18
48.469,1.19874,-3.35747,18
47.9477,1.31072,-11.9716,18
47.9477,1.31072,-11.9716,18
47.8975,1.32821,-12.8772,18
49.4819,1.91795,-5.72681,18
49.4819,1.91795,-5.72681,18
49.5475,1.6085,1.12437,18
49.0205,1.67607,-5.36557,18
49.1761,2.34321,-6.34733,18
49.2131,2.45639,-8.59439,18
49.576,1.69713,4.58278,18
49.3527,1.69559,1.90803,18
49.3906,1.74654,2.15637,18
49.6781,1.58854,7.49151,18
49.6696,1.57969,10.6129,18
49.6696,1.57969,10.6129,18
49.5344,1.87373,10.4764,18
49.5344,1.87373,10.4764,18
48.3088,1.37996,13.4176,18
48.1976,1.60872,16.1858,18
47.2855,2.20589,7.2379,18
47.2855,2.20589,7.2379,18
47.2855,2.20589,7.2379,18
47.2855,2.20589,7.2379,18
47.3644,2.21855,7.17182,18
47.3644,2.21855,7.17182,18
47.3644,2.21855,7.17182,18
47.3321,2.2401,7.06183,18
47.6288,2.19277,9.86746,18
48.0486,1.96492,5.62142,18
48.0486,1.96492,5.62142,18
49.7807,1.76482,3.51519,18
49.7807,1.76482,3.51519,18
50.0137,2.16105,3.91496,18
50.0871,2.83729,-5.38827,18
50.4268,2.53415,-0.202407,18
50.1592,2.68629,-3.33801,18
50.1592,2.68629,-3.33801,18
50.4655,2.02348,14.4368,19
50.4655,2.02348,14.4368,19
49.5566,1.43244,-4.04487,19
49.5566,1.43244,-4.04487,19
49.5123,1.41729,-3.24775,19
49.4849,1.3396,-5.75146,19
49.5469,1.45464,-5.97708,19
49.6545,1.44764,-4.16036,19
49.6545,1.44764,-4.16036,19
49.6545,1.44764,-4.16036,19
50.0234,1.25453,4.94841,19
49.3289,1.43821,13.1577,19
49.3289,1.43821,13.1577,19
49.3289,1.43821,13.1577,19
49.8312,1.16416,-15.0508,19
49.8312,1.16416,-15.0508,19
49.8312,1.16416,-15.0508,19
50.3317,1.36782,-11.2604,19
51.273,1.88066,-29.3423,19
51.281,1.87418,-28.8565,19
51.4039,1.96046,-5.41001,19
51.4039,1.96046,-5.41001,19
51.8666,2.49926,7.05331,19
50.8441,1.99714,7.20681,19
50.8401,2.39486,13.3867,19
50.8205,2.45863,12.3036,19
51.6251,3.06814,-0.457313,19
51.9081,3.25388,-1.50802,19
51.9512,3.29353,-2.03725,19
51.9512,3.29353,-2.03725,19
50.9769,2.36791,-1.74156,19
50.9411,3.04702,-0.554418,19
50.8055,1.96852,24.5894,19
50.898,1.89785,21.203,19
50.898,1.89785,21.203,19
50.898,1.89785,21.203,19
50.898,1.89785,21.203,19
51.1319,2.69837,13.6174,19
51.1331,2.73033,13.6724,19
51.2938,2.31473,8.17888,19
51.7187,2.83876,17.8997,19
51.2921,2.46802,20.0037,19
51.2921,2.46802,20.0037,19
51.3937,2.53033,19.8801,19
51.4079,2.44823,21.0183,19
51.4079,2.44823,21.0183,19
50.9377,1.60573,19.0413,19
50.9377,1.60573,19.0413,19
51.8861,1.57595,2.78571,19
51.5588,1.42556,8.15033,19
51.6029,1.3966,3.59133,19
49.7797,1.62776,74.9196,20
49.7797,1.62776,74.9196,20
49.9135,1.61149,66.5581,20
49.9135,1.61149,66.5581,20
50.1815,2.02161,60.725,20
49.9465,1.67093,49.8614,20
49.6595,0.794045,32.2003,20
49.6595,0.794045,32.2003,20
49.7009,-0.14044,46.2016,20
49.7009,-0.14044,46.2016,20
49.7161,-0.0220763,44.4206,20
50.1059,0.61618,37.3298,20
50.3044,0.484849,33.327,20
49.5576,0.201798,19.88,20
49.0605,-0.698015,25.7041,20
48.7707,-1.45136,6.55065,20
48.7707,-1.45136,6.55065,20
48.7707,-1.45136,6.55065,20
48.7707,-1.45136,6.55065,20
48.7707,-1.45136,6.55065,20
48.7707,-1.45136,6.55065,20
48.9012,-1.47429,4.69724,20
49.3827,-0.712832,4.58436,20
49.2981,-0.88807,3.33513,20
49.7131,-0.278384,15.3429,20
49.7029,-0.317485,15.1112,20
49.6462,-0.511281,-16.0549,20
49.9946,-0.12067,-10.8796,20
49.6182,0.050007,-13.6271,20
49.6001,1.22739,21.0773,20
49.6001,1.22739,21.0773,20
48.6027,1.18343,21.5377,20
48.6027,1.18343,21.5377,20
48.6027,1.18343,21.5377,20
48.6027,1.18343,21.5377,20
48.6027,1.18343,21.5377,20
49.1126,1.35118,24.0084,20
49.35,1.16298,26.2275,20
49.3549,1.06102,32.3585,20
49.2539,1.03671,29.8054,20
49.1429,1.10978,40.2182,20
49.1429,1.10978,40.2182,20
49.0891,1.03139,45.2936,20
49.8962,0.928248,46.5019,20
49.8991,0.930284,46.4907,20
49.8991,0.930284,46.4907,20
49.8991,0.930284,46.4907,20
49.8991,0.930284,46.4907,20
49.8168,1.01824,42.6754,20
48.6855,0.413684,53.8996,20
48.6546,0.409846,54.47,20
49.2351,1.17256,-20.9652,21
50.1436,1.18054,3.72675,21
49.7929,1.50705,-7.08142,21
50.2911,2.43839,-9.9413,21
50.2911,2.43839,-9.9413,21
50.2911,2.43839,-9.9413,21
50.2911,2.43839,-9.9413,21
50.3463,2.49704,-10.4024,21
50.7041,2.24816,-5.89623,21
50.7121,2.25915,-6.00273,21
50.7121,2.25915,-6.00273,21
50.5708,1.74168,3.0537,21
50.0094,1.76317,5.4157,21
50.0909,1.85368,3.39806,21
49.9631,1.86258,1.81339,21
49.8832,1.78275,3.32074,21
49.8832,1.78275,3.32074,21
49.8832,1.78275,3.32074,21
49.2976,1.90052,5.7794,21
49.2937,1.86553,5.59726,21
49.5318,2.09503,14.5625,21
50.034,2.85405,-4.39978,21
49.8671,2.40679,-2.83027,21
49.902,1.76568,6.90921,21
49.902,1.76568,6.90921,21
49.902,1.76568,6.90921,21
49.902,1.76568,6.90921,21
50.3401,2.55158,7.7986,21
50.3401,2.55158,7.7986,21
50.3401,2.55158,7.7986,21
50.2787,2.30405,8.25851,21
50.2787,2.30405,8.25851,21
50.2787,2.30405,8.25851,21
50.2969,2.58009,14.6232,21
50.3995,2.26542,13.7667,21
50.4013,2.25765,13.477,21
51.4191,2.81848,1.72593,21
51.2004,2.6317,10.2394,21
51.2004,2.6317,10.2394,21
51.2004,2.6317,10.2394,21
51.4798,2.54319,14.2559,21
51.4798,2.54319,14.2559,21
50.42,1.88438,15.1797,21
50.2452,2.41973,20.056,21
50.1403,2.51348,23.8229,21
50.1403,2.51348,23.8229,21
50.1403,2.51348,23.8229,21
50.1403,2.51348,23.8229,21
50.1403,2.51348,23.8229,21
49.99,3.12454,20.8903,21
50.0044,3.66696,8.15536,21
51.419,2.32741,26.1766,22
51.419,2.32741,26.1766,22
51.419,2.32741,26.1766,22
51.419,2.32741,26.1766,22
51.0809,2.48713,23.5538,22
51.0631,2.58251,23.4182,22
51.0362,3.04125,20.3947,22
51.0362,3.04125,20.3947,22
51.2905,2.64005,37.1628,22
51.2905,2.64005,37.1628,22
51.2905,2.64005,37.1628,22
51.2905,2.64005,37.1628,22
51.2771,2.70233,33.602,22
51.2091,2.9036,36.7321,22
50.6804,2.43084,28.7411,22
50.7133,2.38337,29.6686,22
50.6829,2.39671,29.6256,22
49.8701,1.25461,19.4917,22
49.8445,1.41299,22.3714,22
49.8445,1.41299,22.3714,22
49.8445,1.41299,22.3714,22
49.7557,1.39559,20.6476,22
50.0367,1.65072,15.8205,22
49.1802,1.59373,11.4035,22
49.2365,0.897193,19.381,22
49.2365,0.897193,19.381,22
49.0714,0.704436,34.7342,22
49.2686,0.457699,32.7091,22
49.2686,0.457699,32.7091,22
49.2754,0.536818,32.7489,22
49.1484,0.396953,32.2885,22
49.1401,0.442185,25.4498,22
49.4152,0.851536,24.0563,22
49.0317,-0.223602,18.2024,22
48.8988,0.0537521,29.0038,22
48.8988,0.0537521,29.0038,22
48.8988,0.0537521,29.0038,22
48.2907,0.0321433,29.8703,22
48.7999,-0.310233,15.173,22
48.7999,-0.310233,15.173,22
48.9899,-0.173636,12.6069,22
48.9899,-0.173636,12.6069,22
48.9203,-0.230258,11.9371,22
48.9342,-0.188385,12.8676,22
48.8738,-0.242849,12.9531,22
48.8738,-0.242849,12.9531,22
48.8738,-0.242849,12.9531,22
48.8738,-0.242849,12.9531,22
49.1309,0.394996,16.9786,22
49.1309,0.394996,16.9786,22
49.0777,0.418174,17.4697,22
50.4113,0.708134,12.6223,23
50.4697,0.94336,13.6986,23
50.3187,1.05413,17.9756,23
50.3682,0.777179,27.3173,23
50.3682,0.777179,27.3173,23
50.3682,0.777179,27.3173,23
50.3003,0.769023,26.597,23
50.3028,0.773406,26.6226,23
50.2945,0.79661,26.3471,23
50.289,0.905588,26.5412,23
51.1002,1.4339,20.7782,23
51.6189,2.2784,32.9985,23
51.5542,2.18715,32.7092,23
50.9115,1.52389,30.6826,23
50.9115,1.52389,30.6826,23
50.2821,1.53858,19.3923,23
50.2821,1.53858,19.3923,23
50.1257,1.6849,16.7176,23
50.4186,2.4069,23.7726,23
51.2563,4.37237,23.8936,23
51.4461,3.33861,16.2365,23
51.4461,3.33861,16.2365,23
51.4461,3.33861,16.2365,23
51.3517,3.12814,14.8198,23
51.3517,3.12814,14.8198,23
50.4642,2.50292,9.08917,23
50.6153,2.3319,7.86759,23
50.6175,2.33676,7.85854,23
50.6175,2.33676,7.85854,23
50.4965,1.45282,23.2606,23
50.5095,1.4179,23.3015,23
51.2222,2.348,40.0576,23
51.2357,2.32659,41.327,23
51.8049,2.26146,53.7218,23
51.5543,2.13314,53.0337,23
51.5543,2.13314,53.0337,23
51.2247,1.75932,45.6369,23
50.8502,1.95845,45.7834,23
50.8502,1.95845,45.7834,23
50.786,1.85527,45.6216,23
50.9267,1.77262,47.9312,23
51.108,1.90726,59.5175,23
50.8306,1.28664,50.2722,23
50.8173,1.60233,28.184,23
51.38,1.54093,23.0797,23
51.4183,1.50028,23.7009,23
51.3956,1.52611,26.547,23
50.5138,2.52344,24.4876,23
50.5813,2.31543,20.0789,23
50.5813,2.31543,20.0789,23
51.7319,2.99484,23.8615,23
51.2379,1.51436,47.1083,24
51.2963,1.47847,67.1405,24
51.2963,1.47847,67.1405,24
50.9885,1.76736,57.1377,24
51.2358,1.93788,66.5026,24
50.3959,1.24131,42.1109,24
49.9369,1.51194,61.1001,24
49.9369,1.51194,61.1001,24
49.9369,1.51194,61.1001,24
50.4142,1.09336,52.4588,24
50.4142,1.09336,52.4588,24
50.4142,1.09336,52.4588,24
50.4141,1.10515,52.1241,24
50.4141,1.10515,52.1241,24
50.2164,0.15552,33.5617,24
50.2068,0.155777,33.557,24
50.2068,0.155777,33.557,24
50.2068,0.155777,33.557,24
50.26,0.141997,31.739,24
50.4826,0.695704,27.7851,24
50.4826,0.695704,27.7851,24
50.4826,0.695704,27.7851,24
50.5663,0.65547,27.4596,24
50.5318,0.412307,27.568,24
50.6799,0.407835,57.6857,24
50.9392,0.283253,45.6416,24
50.9392,0.283253,45.6416,24
50.8048,0.327871,41.0933,24
50.5744,2.15562,28.082,24
50.4995,2.12449,27.752,24
50.4995,2.12449,27.752,24
50.0655,2.55614,52.1746,24
50.0655,2.55614,52.1746,24
50.0655,2.55614,52.1746,24
50.0655,2.55614,52.1746,24
50.0655,2.55614,52.1746,24
50.0655,2.55614,52.1746,24
50.0655,2.5491,52.1144,24
50.0655,2.5491,52.1144,24
50.0918,2.4214,46.4236,24
50.0918,2.4214,46.4236,24
50.0918,2.4214,46.4236,24
50.3323,3.08216,63.5619,24
50.3323,3.08216,63.5619,24
50.3299,3.13354,64.5748,24
50.4577,2.71726,59.5987,24
50.3509,2.55202,58.5302,24
50.3509,2.55202,58.5302,24
50.3124,2.62639,61.5714,24
49.9593,1.95947,48.2436,24
49.9593,1.95947,48.2436,24
49.6779,0.303027,-1.75829,25
49.1555,0.206253,-7.88287,25
49.1555,0.206253,-7.88287,25
49.2914,0.270417,-6.86541,25
48.7364,-0.135113,-6.08696,25
48.7364,-0.135113,-6.08696,25
48.5289,-0.048958,-9.15396,25
49.814,0.639888,-5.99005,25
49.8243,0.647385,-5.7473,25
49.5514,0.558735,-7.20783,25
49.7785,0.349589,1.4016,25
49.4668,-0.0611817,0.192205,25
49.5775,-0.0543221,2.73377,25
49.7668,0.382852,-2.73534,25
49.7567,-0.00123481,-5.38137,25
49.8184,0.25083,-3.64603,25
49.9884,-0.504981,0.206748,25
50.6686,0.949896,4.03432,25
50.6686,0.949896,4.03432,25
50.966,0.989873,-0.168428,25
50.8296,0.814879,0.806009,25
50.1978,0.347417,-0.272408,25
50.2014,0.30354,0.210668,25
50.6403,1.70449,17.3335,25
51.5682,1.33961,28.6682,25
51.5682,1.33961,28.6682,25
51.5682,1.33961,28.6682,25
51.6364,1.36329,28.4008,25
51.9515,1.53798,25.3675,25
51.5043,1.71057,29.098,25
51.5043,1.71057,29.098,25
51.5043,1.71057,29.098,25
51.5043,1.71057,29.098,25
51.5043,1.71057,29.098,25
51.4826,1.70713,29.2826,25
51.4826,1.70713,29.2826,25
51.2467,1.23187,25.252,25
51.2748,1.61956,25.621,25
51.2748,1.61956,25.621,25
50.6919,1.88541,22.5462,25
50.6919,1.88541,22.5462,25
50.5175,2.06641,26.9383,25
50.5175,2.06641,26.9383,25
50.0398,1.53365,13.8096,25
49.2257,2.15949,22.3814,25
49.4116,1.90107,23.0512,25
49.9839,1.71957,25.621,25
49.9792,1.6388,26.3561,25
49.9792,1.6388,26.3561,25
50.8209,2.6331,23.6187,25
50.4122,1.77874,17.2324,25
49.4801,-0.504198,-1.30549,26
50.2891,-0.787612,-0.373752,26
49.924,-0.150594,1.35724,26
49.924,-0.150594,1.35724,26
49.8001,-0.9957,11.0772,26
49.8001,-0.9957,11.0772,26
49.8252,-1.18033,3.15154,26
49.8941,0.224796,6.27636,26
49.9038,0.226678,6.45724,26
49.9038,0.226678,6.45724,26
50.2429,0.452002,12.2963,26
50.2828,0.610083,17.5639,26
49.261,0.179809,4.04801,26
49.312,0.20149,2.63354,26
49.312,0.20149,2.63354,26
49.312,0.20149,2.63354,26
49.312,0.20149,2.63354,26
49.312,0.20149,2.63354,26
49.312,0.20149,2.63354,26
48.8559,-0.401616,3.02371,26
48.8568,-0.0358209,11.5815,26
48.8501,-0.0764998,10.6288,26
48.8501,-0.0764998,10.6288,26
48.8501,-0.0764998,10.6288,26
48.8501,-0.0764998,10.6288,26
47.358,-0.333459,-14.3797,26
48.5295,-0.199565,20.1797,26
49.1853,0.452742,19.5886,26
49.6141,0.63058,24.8414,26
48.7247,-0.751695,23.2684,26
48.0401,-1.03817,28.4165,26
48.0401,-1.03817,28.4165,26
48.0401,-1.03817,28.4165,26
48.0401,-1.03817,28.4165,26
48.278,-0.716573,25.5561,26
48.278,-0.716573,25.5561,26
48.278,-0.716573,25.5561,26
49.1355,0.78797,16.7347,26
49.1355,0.78797,16.7347,26
49.1355,0.78797,16.7347,26
49.0464,0.707705,17.0859,26
49.0464,0.707705,17.0859,26
49.1359,0.755777,23.4421,26
49.1359,0.755777,23.4421,26
49.1973,0.867059,21.5651,26
49.1973,0.867059,21.5651,26
49.1973,0.867059,21.5651,26
49.1973,0.867059,21.5651,26
48.7539,0.758849,6.45552,26
49.5126,0.583053,12.8162,26
49.5126,0.583053,12.8162,26
51.7838,1.49739,2.3746,27
51.7838,1.49739,2.3746,27
50.963,1.69294,-0.458167,27
50.9267,1.94043,7.6864,27
50.9267,1.94043,7.6864,27
50.7424,2.02192,10.7296,27
50.7424,2.02192,10.7296,27
51.2504,2.6815,15.3623,27
51.2916,2.70603,15.065,27
51.2916,2.70603,15.065,27
51.2916,2.70603,15.065,27
51.3872,2.4668,15.0347,27
51.3872,2.4668,15.0347,27
51.4017,2.60896,13.5116,27
51.4017,2.60896,13.5116,27
51.1237,2.18579,11.9276,27
51.1497,2.12506,9.65158,27
51.1396,2.12142,9.77202,27
51.1396,2.12142,9.77202,27
51.1514,2.10931,8.30057,27
51.295,1.98698,7.4725,27
51.2923,1.9851,7.47431,27
51.72,2.6318,34.2874,27
50.9796,2.38822,25.7067,27
51.5383,2.52873,29.9924,27
51.5383,2.52873,29.9924,27
51.5725,2.56002,30.328,27
51.0369,2.34563,32.0867,27
51.1024,2.35525,34.3881,27
51.5958,2.7746,47.7747,27
51.5958,2.7746,47.7747,27
51.5958,2.7746,47.7747,27
51.5958,2.7746,47.7747,27
50.4847,1.6265,21.2927,27
50.5442,1.71928,27.3125,27
51.1014,1.93504,37.0196,27
50.9936,1.94287,34.4565,27
51.142,2.14246,37.5402,27
50.9706,2.4259,53.3415,27
50.9499,2.32688,25.5154,27
51.0781,2.44563,24.3393,27
51.4427,2.87151,31.4296,27
51.4427,2.87151,31.4296,27
51.4427,2.87151,31.4296,27
51.4427,2.87151,31.4296,27
51.5221,2.93711,31.621,27
51.6114,3.16129,31.6365,27
51.4171,3.15233,31.7379,27
51.4171,3.15233,31.7379,27
51.3446,2.82615,23.2068,27
51.359,2.6758,21.8998,27
49.5493,-0.676493,19.1911,28
49.927,-0.00486325,8.6865,28
49.927,-0.00486325,8.6865,28
49.927,-0.00486325,8.6865,28
49.2493,-0.160148,16.6454,28
49.2187,-0.12377,18.58,28
49.7519,1.03749,22.4843,28
49.6998,1.034,24.2586,28
49.6893,0.977259,23.8299,28
49.7865,1.69052,6.40797,28
49.4323,2.07681,2.48965,28
49.463,1.32537,4.67806,28
49.864,2.1358,4.23017,28
49.864,2.1358,4.23017,28
49.8856,1.81237,8.42538,28
49.9379,1.80718,9.26735,28
49.7849,1.94976,10.4276,28
49.745,1.53156,9.4885,28
49.7779,1.64172,9.04763,28
49.8151,1.71109,8.30938,28
50.0701,1.65501,10.7738,28
49.3297,1.53863,14.2599,28
49.0866,1.58514,12.9342,28
49.2,1.94068,12.0556,28
49.1554,1.95325,11.7784,28
49.2079,1.75373,9.62169,28
49.2169,1.7506,9.58123,28
49.3593,1.61377,13.318,28
49.3593,1.61377,13.318,28
49.0301,2.44505,32.8504,28
49.1033,2.43348,31.7361,28
49.8009,2.06359,31.7798,28
49.8009,2.06359,31.7798,28
49.839,2.22108,33.5969,28
49.7364,2.55102,46.3042,28
49.7364,2.55102,46.3042,28
49.7382,2.54971,46.2184,28
49.562,2.16831,36.6818,28
49.2685,2.84731,47.9948,28
49.2685,2.84731,47.9948,28
49.2685,2.84731,47.9948,28
49.5161,1.62543,43.4292,28
49.6378,3.26516,65.5909,28
49.6378,3.26516,65.5909,28
49.6696,3.25659,64.3066,28
49.6037,3.17696,61.5012,28
49.6037,3.17696,61.5012,28
50.0108,2.7882,53.8099,28
50.164,2.69462,33.915,28
50.164,2.69462,33.915,28
50.0172,3.10683,34.165,28
50.133,-0.17315,-0.990151,29
50.4629,0.627205,9.43205,29
50.4629,0.627205,9.43205,29
50.4629,0.627205,9.43205,29
50.7793,0.751962,15.5168,29
50.7793,0.751962,15.5168,29
50.664,0.655843,16.1792,29
50.7434,0.899558,15.2403,29
50.6392,0.981004,10.1553,29
49.9477,-1.40864,-5.88454,29
50.3224,-0.0474444,-3.92527,29
50.5296,0.716513,-0.786107,29
49.9505,0.594213,1.65492,29
49.9527,0.588068,1.41023,29
50.047,0.591049,-0.454225,29
49.284,-0.418748,-2.14736,29
49.5647,-0.986097,-9.8148,29
49.5647,-0.986097,-9.8148,29
49.5834,-1.15419,-12.7337,29
50.0267,0.0446393,-16.9048,29
50.0267,0.0446393,-16.9048,29
50.3197,0.280203,-13.3379,29
50.4264,0.0243229,-14.9562,29
50.4264,0.0243229,-14.9562,29
50.4264,0.0243229,-14.9562,29
50.1305,-0.731612,-25.9902,29
50.1305,-0.731612,-25.9902,29
50.1305,-0.731612,-25.9902,29
50.1414,-0.346264,-25.9238,29
50.1414,-0.346264,-25.9238,29
50.3316,0.191887,-18.4672,29
50.3255,0.113816,-9.51739,29
50.2138,0.240864,-4.98307,29
50.077,-0.100534,-12.4496,29
50.077,-0.100534,-12.4496,29
50.148,0.134168,-6.16965,29
49.6503,-0.302466,-9.70489,29
50.1344,0.438947,-1.82104,29
49.716,1.27385,0.606785,29
49.716,1.27385,0.606785,29
49.6677,1.25841,1.34242,29
49.6677,1.25841,1.34242,29
49.6645,1.25317,1.0265,29
49.6645,1.25317,1.0265,29
48.9855,1.98084,-7.31876,29
48.9855,1.98084,-7.31876,29
48.9855,1.98084,-7.31876,29
48.9855,1.98084,-7.31876,29
50.0199,2.4174,7.47461,29
51.1632,3.98152,-6.00543,29
51.1632,3.98152,-6.00543,29
50.0656,1.41358,-4.80472,30
50.0656,1.41358,-4.80472,30
50.353,1.72087,3.95172,30
50.353,1.72087,3.95172,30
50.353,1.72087,3.95172,30
50.463,1.60748,8.30235,30
50.0695,1.34023,17.5301,30
48.4767,0.914642,31.0082,30
47.4494,0.586931,34.2786,30
47.1476,0.436234,39.4187,30
48.2907,0.131369,33.8067,30
48.2261,0.125953,34.6047,30
48.2261,0.125953,34.6047,30
48.2261,0.125953,34.6047,30
48.2263,0.12623,34.6014,30
48.2196,0.127574,34.6651,30
48.2196,0.127574,34.6651,30
48.6105,0.375429,33.5842,30
48.5875,0.638719,37.4805,30
48.5875,0.638719,37.4805,30
48.5875,0.638719,37.4805,30
49.1451,0.738851,31.1026,30
48.6589,1.16836,37.7521,30
49.5238,1.63062,30.073,30
49.5238,1.63062,30.073,30
48.8813,1.07823,37.4404,30
47.9771,1.00565,34.4034,30
47.9771,1.00565,34.4034,30
48.2785,1.01973,34.3753,30
48.6383,0.822539,33.9906,30
48.2109,0.817755,25.2209,30
48.2109,0.817755,25.2209,30
48.998,0.81902,15.532,30
48.3374,0.733169,14.787,30
48.3374,0.733169,14.787,30
48.3374,0.733169,14.787,30
48.3374,0.733169,14.787,30
47.9981,0.730669,11.4742,30
47.6403,0.584704,5.78142,30
47.3232,0.359423,5.92627,30
47.3232,0.359423,5.92627,30
47.3232,0.359423,5.92627,30
47.3232,0.359423,5.92627,30
47.3232,0.359423,5.92627,30
47.3232,0.359423,5.92627,30
47.728,0.246004,14.6071,30
48.0644,0.459434,18.0543,30
48.5275,0.711402,9.22952,30
48.6178,0.799961,11.5314,30
49.2526,1.25621,18.4386,30
48.6295,1.23635,23.2304,30
49.9137,0.433498,-1.32902,31
50.4185,-0.00318268,-6.67973,31
50.4185,-0.00318268,-6.67973,31
50.3908,-0.350706,-8.32542,31
50.3908,-0.350706,-8.32542,31
50.1854,-0.932588,-11.1915,31
50.2965,-0.639599,3.72689,31
50.1799,-0.0066618,9.26947,31
50.1547,-0.335533,-0.361027,31
50.0934,-0.818289,-4.589,31
50.8925,0.304823,4.74958,31
50.8981,0.316933,4.96448,31
51.4057,-0.509067,4.70677,31
51.4057,-0.509067,4.70677,31
51.4143,-0.505631,4.62819,31
50.8714,-0.298028,1.30759,31
50.9447,-0.420354,2.36753,31
50.8014,-0.324385,2.70689,31
50.8014,-0.324385,2.70689,31
50.8014,-0.324385,2.70689,31
50.8014,-0.324385,2.70689,31
50.8014,-0.324385,2.70689,31
50.8014,-0.324385,2.70689,31
50.7358,-0.0158026,1.79096,31
50.7358,-0.0158026,1.79096,31
50.9257,0.0182064,0.0293942,31
50.7582,-0.0138499,5.82422,31
50.4507,0.360367,8.80208,31
50.2501,0.696112,3.57695,31
50.6465,0.0221125,0.961734,31
50.6441,-0.282667,-17.9602,31
50.6441,-0.282667,-17.9602,31
50.6284,-0.0108772,-13.094,31
50.5462,-0.216598,-13.2107,31
50.5462,-0.216598,-13.2107,31
50.5529,-0.138066,-12.8528,31
50.1818,-0.524421,-27.8482,31
50.1818,-0.524421,-27.8482,31
50.4175,-1.27269,-49.2282,31
50.4175,-1.27269,-49.2282,31
50.4175,-1.27269,-49.2282,31
50.4175,-1.27269,-49.2282,31
50.6226,-0.0598489,-33.249,31
50.4199,0.217918,-25.9981,31
50.4199,0.217918,-25.9981,31
50.476,0.365009,-22.6993,31
50.476,0.365009,-22.6993,31
50.5092,0.522322,-19.7359,31
49.6826,0.534395,2.73326,31
49.6826,0.534395,2.73326,31
49.6826,0.534395,2.73326,31
50.1337,2.09942,31.3865,32
50.1337,2.09942,31.3865,32
50.1337,2.09942,31.3865,32
49.3842,2.12347,39.4073,32
49.375,2.24252,40.2081,32
49.375,2.24252,40.2081,32
49.375,2.24252,40.2081,32
49.375,2.24252,40.2081,32
49.6473,2.20652,35.2632,32
49.5199,1.21068,25.6718,32
49.4706,1.02872,21.6185,32
49.5628,1.26738,16.4679,32
49.5628,1.26738,16.4679,32
49.71,1.62372,20.8215,32
49.717,1.61835,20.7063,32
49.717,1.61835,20.7063,32
50.0244,1.48842,23.5724,32
50.0244,1.48842,23.5724,32
50.5635,1.1335,21.0795,32
50.5635,1.1335,21.0795,32
51.5069,1.57656,-2.84389,32
51.38,1.45742,-2.59465,32
51.38,1.45742,-2.59465,32
51.38,1.45742,-2.59465,32
51.3222,2.16387,10.6051,32
51.3222,2.16387,10.6051,32
51.3224,2.16602,10.6072,32
50.715,1.27652,20.5627,32
50.715,1.27652,20.5627,32
50.715,1.27652,20.5627,32
50.715,1.27652,20.5627,32
50.8713,1.29741,22.0929,32
51.5094,1.61289,20.2645,32
50.6173,0.767049,13.1521,32
50.6729,0.418481,18.5823,32
51.2834,-0.161722,7.10103,32
